SEARCH_KEY	PARENTS	HPO_ID	ET	JT
INCREASED PHOSPHORIBOSYLPYROPHOSPHATE SYNTHETASE LEVEL		HP:0003240	Increased phosphoribosylpyrophosphate synthetase level	phosphoribosylpyrophosphate (PRPP) synthetase 増加
TETRALOGY OF FALLOT WITH ATRIOVENTRICULAR CANAL DEFECT		HP:0011677	Tetralogy of Fallot with atrioventricular canal defect	房室管奇形を伴うFallot 四徴症
自律神経性機能障害による起立性低血圧		HP:0004926	Orthostatic hypotension due to autonomic dysfunction	自律神経性機能障害による起立性低血圧
ABNORMALITY OF URINE ALPHA KETOGLUTARATE CONCENTRATION		HP:0012401	Abnormal urine alpha-ketoglutarate concentration	尿中α-ケトグルタル酸濃度異常
パントン・バレンタイン型ロイコシジン		HP:0006970	Periventricular leukomalacia	脳室周囲白質軟化症
GENERALIZED TONIC-CLONIC SEIZURE WITHOUT PARTIAL ONSET		HP:0025190	Bilateral tonic-clonic seizure with generalized onset	
ABNORMAL BLOOD TRANSITION ELEMENT CATION CONCENTRATION		HP:0011030	Abnormal blood transition element cation concentration	遷移元素陽イオンホメオスターシスの異常
ACTIVATING THYROID-STIMULATING HORMONE RECEPTOR DEFECT	1724	HP:0011790	Activating thyroid-stimulating hormone receptor defect	活性化甲状腺刺激ホルモン受容体 (TSHR) 障害
DECREASED NUMBER OF PERIPHERAL MYELINATED NERVE FIBERS		HP:0003380	Decreased number of peripheral myelinated nerve fibers	末梢有髄神経線維数の減少
過呼吸誘発性てんかん性放電を伴う脳波		HP:0010858	EEG with hyperventilation-induced epileptiform discharges	過呼吸誘発性てんかん性放電を伴う脳波
DEFICIENCY OF N-ACETYLGLUCOSAMINE-1-PHOSPHOTRANSFERASE		HP:0003264	Deficiency of N-acetylglucosamine-1-phosphotransferase	N-acetylglucosamine-1-phosphotransferase 欠乏症
YELLOW SUBCUTANEOUS TISSUE COVERED BY THIN, SCALY SKIN		HP:0007525	Yellow subcutaneous tissue covered by thin, scaly skin	薄い落屑性皮膚で覆われた黄色の皮下組織
THICKENING OF THE LATERAL BORDER OF THE SHOULDER BLADE		HP:0006650	Thickening of the lateral border of the scapula	肩甲骨外側肥厚
CALCIFIC STIPPLING OF INFANTILE CARTILAGINOUS SKELETON		HP:0005841	Calcific stippling of infantile cartilaginous skeleton	乳児軟骨骨格の点状石灰化
RESPONSE TO DRUGS ACTING ON NEUROMUSCULAR TRANSMISSION		HP:0030201	Response to drugs acting on neuromuscular transmission	
INTRALAMELLAR MUCOID EXTRACELLULAR MATRIX ACCUMULATION		HP:0032081	Intralamellar mucoid extracellular matrix accumulation	
ABNORMALITY OF THE END PART OF THE INNERMOST THIGHBONE		HP:0010574	Abnormality of the epiphysis of the femoral head	大腿骨頭骨端の異常
INCREASED TRUNCATED COMPLEX N-GLYCANS ON GLYCOPROTEINS		HP:0410353	Decreased complex N-glycan level	
ENLARGED EPIPHYSIS OF THE DISTAL PHALANX OF THE HALLUX		HP:0010141	Enlarged epiphysis of the distal phalanx of the hallux	母趾末節骨の拡大した骨端
網膜色素上皮の多発性両側性先天性肥大		HP:0011529	Multiple bilateral congenital hypertrophy of retinal pigment epithelium	網膜色素上皮の多発性両側性先天性肥大
CONGENITAL CYSTIC ADENOMATOID MALFORMATION OF THE LUNG		HP:0010959	Congenital pulmonary airway malformation	肺の先天性嚢胞腺腫様奇形
ABNORMAL CIRCULATING AROMATIC AMINO ACID CONCENTRATION		HP:0004338	Abnormal circulating aromatic amino acid concentration	芳香族アミノ酸ファミリー代謝の異常
DEFECTIVE OR ABSENT HORIZONTAL VOLUNTARY EYE MOVEMENTS		HP:0000657	Oculomotor apraxia	眼球運動失行症
ABNORMAL CIRCULATING ADRENOCORTICOTROPIN CONCENTRATION		HP:0011043	Abnormal circulating adrenocorticotropin concentration	循環性副腎皮質刺激ホルモン値異常
FRAGMENTATION OF THE END PART OF THE MIDDLE HAND BONES		HP:0010261	Fragmentation of the epiphyses of the middle phalanges of the hand	手の中節骨骨端の断片化
BRACKET EPIPHYSIS OF THE DISTAL PHALANX OF THE 2ND TOE		HP:0100101	Bracket epiphysis of the distal phalanx of the 2nd toe	第2趾末節骨骨端ブラケット
CONE-SHAPED END PART OF THE MIDDLE BONE OF THE 3RD TOE		HP:0100148	Cone-shaped epiphysis of the middle phalanx of the 3rd toe	第3趾中節骨骨端の円錐骨端
ABSENT END PART OF THE MIDDLE BONE OF THE PINKY FINGER		HP:0009203	Absent epiphysis of the middle phalanx of the 5th finger	第5指中節骨骨端欠損
GENERALISED TONIC-CLONIC SEIZURE WITHOUT PARTIAL ONSET		HP:0025190	Bilateral tonic-clonic seizure with generalized onset	
RADIAL DEVIATION OF THE HAND OR OF FINGERS OF THE HAND		HP:0009485	Radial deviation of the hand or of fingers of the hand	手または指の橈側偏位
ABSENT EPIPHYSES OF THE PROXIMAL PHALANGES OF THE HAND		HP:0010268	Absent epiphyses of the proximal phalanges of the hand	手の基節骨骨端欠損
ENLARGED END PART OF THE INNERMOST BONE OF THE BIG TOE		HP:0010130	Enlarged epiphysis of the proximal phalanx of the hallux	母趾基節骨の拡大した骨端
右腕頭動脈および左総頚動脈の共通起始		HP:0011589	Common origin of the right brachiocephalic artery and left common carotid artery	右腕頭動脈および左総頚動脈の共通起始
TRANSLAMELLAR MUCOID EXTRACELLULAR MATRIX ACCUMULATION		HP:0032082	Translamellar mucoid extracellular matrix accumulation	
DIET-RESISTANT SUBCUTANEOUS ADIPOSE TISSUE BELOW WAIST		HP:0025385	Diet-resistant subcutaneous adipose tissue below waist	
APLASIA/HYPOPLASIA OF THE DISTAL PHALANX OF THE HALLUX		HP:0010076	Aplasia/Hypoplasia of the distal phalanx of the hallux	母趾末節骨無形成/低形成
PARTIAL DUPLICATION OF THE INNERMOST PINKY FINGER BONE		HP:0009996	Partial duplication of the proximal phalanx of the 5th finger	第5指基節骨の部分重複
COMPLETE/PARTIAL DUPLICATION OF PHALANGES OF THE THUMB		HP:0009942	Duplication of thumb phalanx	母指指骨重複
ABSENT EPIPHYSIS OF THE PROXIMAL PHALANX OF THE HALLUX		HP:0010127	Absent epiphysis of the proximal phalanx of the hallux	母趾基節骨骨端欠損
IVORY EPIPHYSIS OF THE PROXIMAL PHALANX OF THE 2ND TOE		HP:0100128	Ivory epiphysis of the proximal phalanx of the 2nd toe	第2趾基節骨象牙骨端
PATCHY SCLEROSIS OF THE PROXIMAL PHALANX OF THE HALLUX		HP:0010090	Patchy sclerosis of the proximal phalanx of the hallux	斑状硬化症 (母趾基節骨)
全般性多形性てんかん性放電を伴う脳波		HP:0011200	EEG with generalized polymorphic epileptiform discharges	全般性多形性てんかん性放電を伴う脳波
IRREGULAR END PART OF THE INNERMOST LITTLE FINGER BONE		HP:0009199	Irregular epiphysis of the proximal phalanx of the 5th finger	不規則な第5指基節骨骨端
ENLARGED END PART OF THE INNERMOST BONE OF THE 4TH TOE		HP:0100194	Enlarged epiphysis of the proximal phalanx of the 4th toe	拡大した骨端
RIGHT AORTIC ARCH WITH ABERRANT LEFT SUBCLAVIAN ARTERY		HP:0011598	Right aortic arch with retroesophageal left subclavian artery	後食道左鎖骨下動脈を伴い右大動脈弓
PARTIAL DUPLICATION OF THE PHALANGES OF THE 3RD FINGER		HP:0009961	Partial duplication of the phalanges of the 3rd finger	第3指指骨の部分重複
共通房室口を伴う単心室への二重流入口		HP:0011558	Double inlet to single ventricle with common atrioventricular orifice	共通房室口を伴う単心室への二重流入口
DECREASED CIRCULATING APOLIPOPROTEIN A-I CONCENTRATION		HP:0031799	Decreased circulating apolipoprotein A-I concentration	
CONE-SHAPED END PART OF THE MIDDLE BONE OF THE 2ND TOE		HP:0100113	Cone-shaped epiphysis of the middle phalanx of the 2nd toe	第2趾中節骨骨端の円錐骨端
CONE-SHAPED END PART OF THE MIDDLE BONE OF THE 4TH TOE		HP:0100182	Cone-shaped epiphysis of the middle phalanx of the 4th toe	第4趾中節骨骨端の円錐骨端
乳児期および早期小児期の反復性感染症		HP:0005437	Recurrent infections in infancy and early childhood	乳児期および早期小児期の反復性感染症
CONTRACTURE OF THE TARSOMETATARSAL JOINT OF THE HALLUX		HP:0010213	Contracture of the tarsometatarsal joint of the hallux	母趾近位指間(PIP)関節拘縮
ABNORMAL PERIPHERAL NERVOUS SYSTEM GANGLION MORPHOLOGY		HP:0410015	Abnormal peripheral nervous system ganglion morphology	
INCREASED BONE DENSITY OF END PART OF THE 3RD TOE BONE		HP:0100061	Ivory epiphyses of the 3rd toe	第3趾象牙骨端
RECURRENT CEREBELLAR AND EXTRAPYRAMIDAL ENCEPHALOPATHY		HP:0007335	Recurrent encephalopathy	反復性脳症
BRACKET EPIPHYSIS OF THE MIDDLE PHALANX OF THE 3RD TOE		HP:0100147	Bracket epiphysis of the middle phalanx of the 3rd toe	第3趾中節骨骨端ブラケット
ENLARGED END PART OF THE OUTERMOST BONE OF THE 4TH TOE		HP:0100172	Enlarged epiphysis of the distal phalanx of the 4th toe	第4趾末節骨の拡大した骨端
APLASIA/HYPOPLASIA INVOLVING THE FEMORAL HEAD AND NECK		HP:0009108	Aplasia/Hypoplasia involving the femoral head and neck	大腿骨頭および頸部の無形成/低形成
ABNORMAL CIRCULATING BETA-C-TERMINAL TELOPEPTIDE LEVEL		HP:0031424	Abnormal circulating beta-C-terminal telopeptide concentration	
ANOMALOUS HEPATIC VENOUS DRAINAGE INTO THE LEFT ATRIUM		HP:0032181	Anomalous hepatic venous drainage into the left atrium	
OSTEOLYTIC DEFECTS OF THE DISTAL PHALANGES OF THE HAND		HP:0009839	Osteolytic defects of the distal phalanges of the hand	手の末節骨のの骨融解病変
INCREASED BONE DENSITY IN INNERMOST LITTLE FINGER BONE		HP:0100911	Sclerosis of the proximal phalanx of the 5th finger	第5指基節骨硬化症
DELAYED OSSIFICATION OF THE PROXIMAL FEMORAL EPIPHYSIS		HP:0008828	Delayed proximal femoral epiphyseal ossification	近位大腿骨骨端
DENSE CALCIFICATIONS IN THE CEREBELLAR DENTATE NUCLEUS		HP:0002461	Cerebellar dentate nucleus calcification	小脳歯状核の濃い石灰化
IVORY EPIPHYSIS OF THE PROXIMAL PHALANX OF THE 3RD TOE		HP:0100163	Ivory epiphysis of the proximal phalanx of the 3rd toe	第3趾基節骨象牙骨端
INCREASED BONE DENSITY OF END PART OF THE BIG TOE BONE		HP:0010119	Ivory epiphyses of the hallux	母趾象牙骨端
HYPERSEGMENTATION OF PROXIMAL PHALANX OF SECOND FINGER		HP:0006206	Hypersegmentation of proximal phalanx of second finger	第2指基節骨過剰分節
ABNORMALITY INVOLVING THE EPIPHYSES OF THE LOWER LIMBS		HP:0006500	Abnormal lower limb epiphysis morphology	下肢骨端の異常
DORV WITH NON-COMMITTED VSD WITHOUT PULMONARY STENOSIS		HP:0011654	Double outlet right ventricle with non-committed ventricular septal defect without pulmonary stenosis	肺動脈弁狭窄のない遠位型心室中隔欠損を伴う両大血管右室起始症
子宮頸部不全または膜脆弱性による早産		HP:0005267	Premature delivery because of cervical insufficiency or membrane fragility	子宮頸部不全または膜脆弱性による早産
治癒の遅い骨折による切断となる骨髄炎		HP:0005010	Osteomyelitis leading to amputation due to slow healing fractures	治癒の遅い骨折による切断となる骨髄炎
APLASIA/HYPOPLASIA OF THE MIDDLE PHALANGES OF THE HAND		HP:0009843	Aplasia/Hypoplasia of the middle phalanges of the hand	指の中節骨末節骨無形成/低形成
ELEVATED CIRCULATING APOLIPOPROTEIN A-IV CONCENTRATION		HP:0025202	Elevated circulating apolipoprotein A-IV concentration	
INCREASED CIRCULATING THYROXINE-BINDING GLOBULIN LEVEL		HP:0031222	Increased circulating thyroxine-binding globulin level	
OBSOLETE CHRONIC OBSTRUCTIVE AIRWAY DISEASE FROM BIRTH		HP:0006541	obsolete Chronic obstructive airway disease from birth	
ENLARGED END PART OF THE INNERMOST BONE OF THE 2ND TOE		HP:0100125	Enlarged epiphysis of the proximal phalanx of the 2nd toe	第2趾基節骨の拡大した骨端
PSEUDOEPIPHYSIS OF THE PROXIMAL PHALANX OF THE 4TH TOE		HP:0100198	Pseudoepiphysis of the proximal phalanx of the 4th toe	第4趾基節骨偽骨端
PARTIAL DUPLICATION OF THE INNERMOST BONES OF THE HAND		HP:0010003	Partial duplication of the proximal phalanges of the hand	手基節骨の部分重複
ABNORMAL SUPEROXIDE:SUPEROXIDE OXIDOREDUCTASE ACTIVITY		HP:0031835	Abnormal superoxide dismutase level	
ENLARGED END PART OF THE OUTERMOST BONE OF THE 2ND TOE		HP:0100103	Enlarged epiphysis of the distal phalanx of the 2nd toe	第2趾末節骨の拡大した骨端
FAILURE OF TOOTH ERUPTION DUE TO MUCOPOLYSACCHARIDOSES		HP:0006326	Buried teeth encased in mucopolysaccharide	ムコ多糖体に包まれた埋没歯
ABSENT END PART OF THE INNERMOST BONE OF THE PINKY TOE		HP:0100224	Absent epiphysis of the proximal phalanx of the 5th toe	第5趾基節骨骨端欠損
運動性繊毛の中央微小管ペア形態の異常	2053	HP:0012260	Abnormal central microtubular pair morphology of respiratory motile cilia	運動性繊毛の中央微小管ペア形態の異常
ELEVATED CIRCULATING APOLIPOPROTEIN A-II CONCENTRATION		HP:0031800	Elevated circulating apolipoprotein A-II concentration	
FACIAL MUSCLE WEAKNESS OF MUSCLES INNERVATED BY CN VII		HP:0010628	Facial palsy	顔面麻痺
OSTEOLYTIC DEFECT OF THE PROXIMAL PHALANX OF THE THUMB		HP:0009633	Osteolytic defect of the proximal phalanx of the thumb	母指基節骨の骨融解病変
UNDETECTABLE LIGHT- AND DARK-ADAPTED ELECTRORETINOGRAM		HP:0007688	Undetectable light- and dark-adapted electroretinogram	ERGでの杆体および錐体仲介性反応の欠損
ABNORMALITY OF THE WIDE PORTION OF THE LOWER-LIMB BONE		HP:0006490	Abnormal lower-limb metaphysis morphology	下肢骨骨幹端の異常
COMPLETE CUTANEOUS SYNDACTYLY OF SECOND AND THIRD TOES		HP:0005709	2-3 toe cutaneous syndactyly	第2-3 趾皮膚性合趾症
PSEUDOEPIPHYSIS OF THE PROXIMAL PHALANX OF THE 3RD TOE		HP:0100164	Pseudoepiphysis of the proximal phalanx of the 3rd toe	第3趾基節骨偽骨端
BRACKET EPIPHYSIS OF THE MIDDLE PHALANX OF THE 2ND TOE		HP:0100112	Bracket epiphysis of the middle phalanx of the 2nd toe	第2趾中節骨骨端ブラケット
SMALL END PART OF THE MIDDLE BONE OF THE PINKIE FINGER		HP:0009211	Small epiphysis of the middle phalanx of the 5th finger	小さい第5指中節骨骨端
PROGRESSIVE LOSS OF FACIAL SUBCUTANEOUS ADIPOSE TISSUE		HP:0009019	Progressive loss of facial adipose tissue	進行性顔面脂肪組織喪失
ABNORMAL SIALYLATION OF O-LINKED PROTEIN GLYCOSYLATION		HP:0012362	Abnormal sialylation of O-linked protein glycosylation	O連結性蛋白グリコシル化のシアル化異常
SMALL EPIPHYSIS OF THE PROXIMAL PHALANX OF THE 2ND TOE		HP:0100130	Small epiphysis of the proximal phalanx of the 2nd toe	小さい第2趾基節骨骨端
COMPLETE OR NEAR-COMPLETE ABSENCE OF ISOHEMAGGLUTININS		HP:0410293	Absent isohemagglutinin level	
INCREASED BONE DENSITY OF END PART OF THE PINKY FINGER		HP:0009388	Ivory epiphyses of the 5th finger	第5指象牙骨端
DECREASED AMPLITUDES ON FLASH VISUAL ELECTRORETINOGRAM		HP:0000654	Decreased light- and dark-adapted electroretinogram amplitude	網膜電図 (ERG) 振幅減少
PSEUDOEPIPHYSIS OF THE PROXIMAL PHALANX OF THE 2ND TOE		HP:0100129	Pseudoepiphysis of the proximal phalanx of the 2nd toe	第2趾基節骨偽骨端
HYPOTHALAMIC GONADOTROPIN-RELEASING HORMONE DEFICIENCY		HP:0003164	Hypothalamic gonadotropin-releasing hormone deficiency	視床下部ゴナドトロピン遊離ホルモン (GNRH)欠乏症
尿中アシルグリシンのプロフィール異常		HP:0012073	Abnormal urinary acylglycine profile	尿中アシルグリシンのプロフィール異常
DECREASED NUMBER OF PERIPHERAL MYELINATED NERVE FIBRES		HP:0003380	Decreased number of peripheral myelinated nerve fibers	末梢有髄神経線維数の減少
ELEVATED CIRCULATING N,N-DIMETHYLGLYCINE CONCENTRATION		HP:0031945	Elevated circulating N,N-dimethylglycine concentration	
RECURRENT BACTERIAL UPPER RESPIRATORY TRACT INFECTIONS		HP:0031949	Recurrent bacterial upper respiratory tract infections	
DECREASED PHOSPHORIBOSYLPYROPHOSPHATE SYNTHETASE LEVEL		HP:0032460	Decreased phosphoribosylpyrophosphate synthetase level	
ABNORMALITY OF THE END PART OF THE OUTERMOST THIGHBONE		HP:0010590	Abnormality of the distal femoral epiphysis	遠位大腿骨骨端の異常
ABSENT END PART OF INNERMOST LONG BONE OF INDEX FINGER		HP:0009524	Absent epiphysis of the proximal phalanx of the 2nd finger	第2指基節骨骨端欠損
INCREASED BONE DENSITY IN INNERMOST PINKIE FINGER BONE		HP:0100911	Sclerosis of the proximal phalanx of the 5th finger	第5指基節骨硬化症
orotidine 5-prime phosphate decarboxylase 活性減少		HP:0003267	Reduced orotidine 5-prime phosphate decarboxylase level	orotidine 5-prime phosphate decarboxylase 活性減少
DECREASED CIRCULATING LIPOPROTEIN LIPASE CONCENTRATION		HP:0031209	Decreased circulating lipoprotein lipase concentration	
右側自由壁の副伝導路を伴う上室性頻拍		HP:0011692	Supraventricular tachycardia with a concealed accessory pathway on the right free wall	右側自由壁の副伝導路を伴う上室性頻拍
COMPLETE DUPLICATION OF THE MIDDLE BONE OF THE 2ND TOE		HP:0010426	Complete duplication of the middle phalanx of the 2nd toe	第2趾中節骨の完全重複
ABNORMAL CIRCULATING LUTEINIZING HORMONE CONCENTRATION		HP:0030345	Abnormal circulating luteinizing hormone concentration	
IVORY EPIPHYSIS OF THE PROXIMAL PHALANX OF THE 5TH TOE		HP:0100230	Ivory epiphysis of the proximal phalanx of the 5th toe	第5趾基節骨象牙骨端
IMPAIRED CORTISOL RESPONSE TO INSULIN STIMULATION TEST		HP:0031076	Impaired cortisol response to insulin stimulation test	
EXTENSION OF HAIR GROWTH ON TEMPLES TO LATERAL EYEBROW		HP:0005325	Extension of hair growth on temples to lateral eyebrow	こめかみ毛髪の外側眉毛への伸長
ABNORMALITY OF THE DISTAL PHALANX OF THE LITTLE FINGER		HP:0004225	Abnormality of the distal phalanx of the 5th finger	第5指末節骨の異常
ABNORMALITY OF THE PROXIMAL PHALANX OF THE RING FINGER		HP:0009284	Abnormality of the proximal phalanx of the 4th finger	第4指基節骨の異常
PARTIAL DUPLICATION OF THE PHALANGES OF THE 4TH FINGER		HP:0009974	Partial duplication of the phalanges of the 4th finger	第4指指骨の部分重複
ABNORMALITY INVOLVING THE EPIPHYSES OF THE UPPER LIMBS		HP:0003839	Abnormal upper limb epiphysis morphology	上肢骨端の異常
COMPLETE DUPLICATION OF THE MIDDLE BONE OF THE 4TH TOE		HP:0100411	Complete duplication of the middle phalanx of the 4th toe	第4趾中節骨の完全重複
ABNORMALITY OF CENTRAL SOMATOSENSORY EVOKED POTENTIALS		HP:0100291	Delayed somatosensory central conduction time	中枢性身体感覚誘発電位の異常
APLASIA/HYPOPLASIA OF THE DISTAL PHALANGES OF THE TOES		HP:0010185	Aplasia/Hypoplasia of the distal phalanges of the toes	趾の末節骨無形成/低形成
ENLARGED EPIPHYSES OF THE MIDDLE PHALANGES OF THE HAND		HP:0010260	Enlarged epiphyses of the middle phalanges of the hand	指の中節骨の拡大した骨端
CONE-SHAPED EPIPHYSIS OF PROXIMAL INDEX FINGER PHALANX		HP:0009526	Cone-shaped epiphysis of the proximal phalanx of the 2nd finger	第2指基節骨骨端の円錐骨端
ルーチンまたは儀式への譲歩しない執着		HP:0000732	Inflexible adherence to routines	ルーチンまたは儀式への譲歩しない執着
PATCHY SCLEROSIS OF THE PROXIMAL PHALANGES OF THE TOES		HP:0010208	Patchy sclerosis of proximal toe phalanx	斑状硬化症 (趾基節骨)
LATERALLY SLOPING METAPHYSIS OF LONG BONE OF UPPER ARM		HP:0003921	Laterally sloping humeral metaphysis	上腕骨骨幹端の外側傾斜
混合性呼吸性および代謝性アシドーシス		HP:0005967	Mixed respiratory and metabolic acidosis	混合性呼吸性および代謝性アシドーシス
RECURRENT UPPER AND LOWER RESPIRATORY TRACT INFECTIONS		HP:0200117	Recurrent upper and lower respiratory tract infections	反復性上気道および下気道感染症
